"","source","type","score","phase","gene_id","gene_type","gene_name","level","hgnc_id","havana_gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000247809.9","HAVANA","gene",NA,NA,"ENSG00000247809.9","lncRNA","NR2F2-AS1","2","HGNC:44222","OTTHUMG00000171855.9",1.01990433672826,-0.563166968704187,2.06228036104071,0.0396602404254858,0.495097464154514,-3.93783779723348
"ENSG00000182253.15","HAVANA","gene",NA,NA,"ENSG00000182253.15","protein_coding","SYNM","1","HGNC:24466","OTTHUMG00000171887.6",-2.02211084730105,4.5081142835292,-2.06143483787029,0.0397410816615466,0.495765207293319,-4.06795487796229
"ENSG00000124802.12","HAVANA","gene",NA,NA,"ENSG00000124802.12","protein_coding","EEF1E1","1","HGNC:3212","OTTHUMG00000014221.4",-0.601110629091701,2.34080584731594,-2.06004571142739,0.0398742017304113,0.496760521420218,-4.00714989001728
"ENSG00000197859.11","HAVANA","gene",NA,NA,"ENSG00000197859.11","protein_coding","ADAMTSL2","2","HGNC:14631","OTTHUMG00000131706.5",0.80085033110121,2.88413743909589,2.05935794077032,0.0399402511342962,0.496760521420218,-4.20438482980634
"ENSG00000076706.17","HAVANA","gene",NA,NA,"ENSG00000076706.17","protein_coding","MCAM","2","HGNC:6934","OTTHUMG00000166197.7",-0.742395592869071,6.5907257500631,-2.05859446823471,0.040013679485261,0.496760521420218,-4.3994735032314
"ENSG00000159674.12","HAVANA","gene",NA,NA,"ENSG00000159674.12","protein_coding","SPON2","1","HGNC:11253","OTTHUMG00000089002.5",-1.04379813533401,5.15372699147072,-2.05855662216127,0.0400173223852445,0.496760521420218,-4.26792673741309
"ENSG00000166922.8","HAVANA","gene",NA,NA,"ENSG00000166922.8","protein_coding","SCG5","1","HGNC:10816","OTTHUMG00000159447.2",-1.02727269864466,1.81378108807134,-2.05847373698435,0.0400253015408558,0.496760521420218,-3.95728574603622
"ENSG00000172725.14","HAVANA","gene",NA,NA,"ENSG00000172725.14","protein_coding","CORO1B","2","HGNC:2253","OTTHUMG00000167775.4",0.637247306180698,6.68157251686151,2.05838788157215,0.0400335680608295,0.496760521420218,-4.41197088377217
"ENSG00000143994.14","HAVANA","gene",NA,NA,"ENSG00000143994.14","protein_coding","ABHD1","2","HGNC:17553","OTTHUMG00000097072.7",0.928795608863148,0.0642855417694635,2.05810971727844,0.0400603608643955,0.496760521420218,-3.96319177325615
"ENSG00000116954.8","HAVANA","gene",NA,NA,"ENSG00000116954.8","protein_coding","RRAGC","2","HGNC:19902","OTTHUMG00000000490.3",-0.409250084191547,4.70061749132607,-2.05774211702375,0.0400957915423106,0.496760521420218,-4.28490572193906
"ENSG00000171503.12","HAVANA","gene",NA,NA,"ENSG00000171503.12","protein_coding","ETFDH","1","HGNC:3483","OTTHUMG00000161684.7",0.457740917366587,4.38297122707837,2.05767010175787,0.040102735762612,0.496760521420218,-4.33981650379704
"ENSG00000127415.13","HAVANA","gene",NA,NA,"ENSG00000127415.13","protein_coding","IDUA","1","HGNC:5391","OTTHUMG00000088901.6",0.671187715021153,3.40606137075353,2.05750652633847,0.0401185126600731,0.496760521420218,-4.25554578096664
"ENSG00000170144.21","HAVANA","gene",NA,NA,"ENSG00000170144.21","protein_coding","HNRNPA3","2","HGNC:24941","OTTHUMG00000132529.11",-0.329521102482901,8.19473583505271,-2.0565803340392,0.0402079437899195,0.496760521420218,-4.40658564738777
"ENSG00000104823.9","HAVANA","gene",NA,NA,"ENSG00000104823.9","protein_coding","ECH1","1","HGNC:3149","OTTHUMG00000182609.3",0.630116820756871,5.93821152111878,2.05657070160133,0.0402088747674477,0.496760521420218,-4.41725489829195
"ENSG00000082196.21","HAVANA","gene",NA,NA,"ENSG00000082196.21","protein_coding","C1QTNF3","2","HGNC:14326","OTTHUMG00000090735.5",-1.55051512514546,3.26851821651112,-2.05651605623197,0.0402141566030752,0.496760521420218,-4.01368684880532
"ENSG00000183840.7","HAVANA","gene",NA,NA,"ENSG00000183840.7","protein_coding","GPR39","2","HGNC:4496","OTTHUMG00000131679.3",-1.7866839442992,0.812003769632174,-2.05634854426217,0.0402303514176306,0.496760521420218,-3.92301137148802
"ENSG00000164976.9","HAVANA","gene",NA,NA,"ENSG00000164976.9","protein_coding","MYORG","2","HGNC:19918","OTTHUMG00000019816.6",-0.901622832132838,5.29278113611899,-2.05604714496919,0.0402595042328951,0.496760521420218,-4.29942165379859
"ENSG00000196275.14","HAVANA","gene",NA,NA,"ENSG00000196275.14","protein_coding","GTF2IRD2","2","HGNC:30775","OTTHUMG00000181527.5",0.580315118342627,1.81339594381001,2.05603876657483,0.0402603148888013,0.496760521420218,-4.06535741070384
"ENSG00000147145.12","HAVANA","gene",NA,NA,"ENSG00000147145.12","protein_coding","LPAR4","2","HGNC:4478","OTTHUMG00000021895.3",-1.01281550593987,-1.11363747266854,-2.05559831896017,0.0403029501775865,0.496760521420218,-3.90982745992637
"ENSG00000227039.6","HAVANA","gene",NA,NA,"ENSG00000227039.6","lncRNA","ITGB2-AS1","2","HGNC:44304","OTTHUMG00000090253.2",1.15731954963079,-0.0754340695086237,2.05535595363942,0.0403264274910191,0.496760521420218,-3.97188418555134
"ENSG00000142330.20","HAVANA","gene",NA,NA,"ENSG00000142330.20","protein_coding","CAPN10","1","HGNC:1477","OTTHUMG00000133358.5",0.535619134047501,3.49418700265679,2.0551197645649,0.0403493177149324,0.496760521420218,-4.25483714556803
"ENSG00000233682.3","HAVANA","gene",NA,NA,"ENSG00000233682.3","lncRNA","AL356417.2","1",NA,"OTTHUMG00000015926.3",-1.41310266448972,-1.33605078434762,-2.05491690709131,0.0403689864312027,0.496760521420218,-3.9095642048256
"ENSG00000239407.5","HAVANA","gene",NA,NA,"ENSG00000239407.5","lncRNA","Z68871.1","2",NA,"OTTHUMG00000022085.1",0.88952690546466,-0.645928841883386,2.05445480303261,0.0404138216964519,0.496974852150534,-3.94793433901652
"ENSG00000130766.5","HAVANA","gene",NA,NA,"ENSG00000130766.5","protein_coding","SESN2","2","HGNC:20746","OTTHUMG00000003532.2",0.534586330751505,4.22824150553483,2.05247802915556,0.0406060948027857,0.498914722273715,-4.3420144470293
"ENSG00000188404.10","HAVANA","gene",NA,NA,"ENSG00000188404.10","protein_coding","SELL","2","HGNC:10720","OTTHUMG00000034809.5",1.14520194748026,3.36486156752998,2.05221371483728,0.0406318624721235,0.498914722273715,-4.31319824617281
"ENSG00000183114.8","HAVANA","gene",NA,NA,"ENSG00000183114.8","protein_coding","FAM43B","2","HGNC:31791","OTTHUMG00000057491.2",-1.1317821787453,-0.713491513939935,-2.05132888701938,0.0407182243911074,0.498914722273715,-3.92067086927215
"ENSG00000116044.16","HAVANA","gene",NA,NA,"ENSG00000116044.16","protein_coding","NFE2L2","1","HGNC:7782","OTTHUMG00000133620.18",0.394174570544052,6.7918530912229,2.05108719661712,0.0407418412289382,0.498914722273715,-4.42785315213212
"ENSG00000072840.13","HAVANA","gene",NA,NA,"ENSG00000072840.13","protein_coding","EVC","1","HGNC:3497","OTTHUMG00000090427.4",-1.01542432544783,4.49476201783747,-2.05103849771619,0.0407466012631493,0.498914722273715,-4.19861513825265
"ENSG00000174547.13","HAVANA","gene",NA,NA,"ENSG00000174547.13","protein_coding","MRPL11","1","HGNC:14042","OTTHUMG00000167097.2",0.600869588121966,5.0252235283878,2.05043691032876,0.0408054419250342,0.498914722273715,-4.40469467142616
"ENSG00000135775.14","HAVANA","gene",NA,NA,"ENSG00000135775.14","protein_coding","COG2","1","HGNC:6546","OTTHUMG00000037753.3",0.553402599485499,5.26303437697732,2.0502225882922,0.0408264219880654,0.498914722273715,-4.4139362419724
"ENSG00000279722.1","HAVANA","gene",NA,NA,"ENSG00000279722.1","TEC","AC007342.7","2",NA,"OTTHUMG00000173215.1",-0.630915653137851,0.434683585337619,-2.05020097733329,0.0408285380014768,0.498914722273715,-3.94770746428488
"ENSG00000168803.16","HAVANA","gene",NA,NA,"ENSG00000168803.16","protein_coding","ADAL","2","HGNC:31853","OTTHUMG00000176646.2",0.48387276601899,3.20632606842618,2.05017960785011,0.0408306304627023,0.498914722273715,-4.22643893222418
"ENSG00000148153.14","HAVANA","gene",NA,NA,"ENSG00000148153.14","protein_coding","INIP","2","HGNC:24994","OTTHUMG00000020509.4",-0.419740563978136,5.2992407844553,-2.05001430838258,0.0408468193674387,0.498914722273715,-4.35867212092511
"ENSG00000185614.7","HAVANA","gene",NA,NA,"ENSG00000185614.7","protein_coding","INKA1","2","HGNC:32480","OTTHUMG00000158268.3",-0.753896636667253,0.422357079139316,-2.04845659816885,0.0409996446367895,0.50010359820565,-3.94841300229624
"ENSG00000182247.10","HAVANA","gene",NA,NA,"ENSG00000182247.10","protein_coding","UBE2E2","2","HGNC:12478","OTTHUMG00000130482.7",-0.900827288505365,4.25773681256959,-2.04845187934361,0.0410001083327221,0.50010359820565,-4.18620771205745
"ENSG00000145332.14","HAVANA","gene",NA,NA,"ENSG00000145332.14","protein_coding","KLHL8","1","HGNC:18644","OTTHUMG00000130593.3",-0.51587337181914,4.47912073143965,-2.04804570576921,0.0410400377298475,0.50010359820565,-4.27051652297792
"ENSG00000182307.14","HAVANA","gene",NA,NA,"ENSG00000182307.14","protein_coding","C8orf33","2","HGNC:26104","OTTHUMG00000165256.3",0.596601176705484,6.24275721912072,2.04787248503856,0.0410570764554644,0.50010359820565,-4.43576911860314
"ENSG00000238164.6","HAVANA","gene",NA,NA,"ENSG00000238164.6","lncRNA","TNFRSF14-AS1","2","HGNC:26966","OTTHUMG00000000818.3",1.0218954839863,0.756948003593182,2.04761813554818,0.0410821062412123,0.50010359820565,-4.02961759175751
"ENSG00000240563.2","HAVANA","gene",NA,NA,"ENSG00000240563.2","protein_coding","L1TD1","2","HGNC:25595","OTTHUMG00000008914.2",-1.70171155554909,-1.38044096019244,-2.04648695888637,0.0411935790975584,0.500375552740062,-3.92531371598003
"ENSG00000158270.12","HAVANA","gene",NA,NA,"ENSG00000158270.12","protein_coding","COLEC12","2","HGNC:16016","OTTHUMG00000178145.3",-1.46948733682795,4.69341795095425,-2.04633547196886,0.0412085270073765,0.500375552740062,-4.18187553440125
"ENSG00000134762.17","HAVANA","gene",NA,NA,"ENSG00000134762.17","protein_coding","DSC3","2","HGNC:3037","OTTHUMG00000179622.2",-3.12091704265161,2.51361538285668,-2.0461209117063,0.041229706538059,0.500375552740062,-3.94929343235031
"ENSG00000106392.11","HAVANA","gene",NA,NA,"ENSG00000106392.11","protein_coding","C1GALT1","2","HGNC:24337","OTTHUMG00000151912.5",0.784835817892981,4.40789931408268,2.04597805937943,0.0412438128092315,0.500375552740062,-4.38766034965298
"ENSG00000244513.7","HAVANA","gene",NA,NA,"ENSG00000244513.7","lncRNA","AC109587.1","2",NA,"OTTHUMG00000158770.4",-0.648265268401771,-0.419974839585417,-2.04589535106597,0.0412519818995512,0.500375552740062,-3.94104001379121
"ENSG00000285278.1","HAVANA","gene",NA,NA,"ENSG00000285278.1","lncRNA","TFAP2A-AS2","2",NA,"OTTHUMG00000192394.1",-0.859319510125439,0.846143655632547,-2.04537948589157,0.0413029648664346,0.500375552740062,-3.96038354509802
"ENSG00000179364.14","HAVANA","gene",NA,NA,"ENSG00000179364.14","protein_coding","PACS2","1","HGNC:23794","OTTHUMG00000170450.3",0.409094905879494,5.96860295904405,2.04482571419093,0.041357753685999,0.500375552740062,-4.43861500963077
"ENSG00000047056.16","HAVANA","gene",NA,NA,"ENSG00000047056.16","protein_coding","WDR37","2","HGNC:31406","OTTHUMG00000017540.7",0.406014852710948,4.7128277435744,2.04476124086399,0.0413641365291731,0.500375552740062,-4.38679827316868
"ENSG00000125618.17","HAVANA","gene",NA,NA,"ENSG00000125618.17","protein_coding","PAX8","1","HGNC:8622","OTTHUMG00000128529.12",-1.40498351250403,0.911834960157013,-2.04368198495978,0.0414711068714247,0.500375552740062,-3.95509776327964
"ENSG00000162148.11","HAVANA","gene",NA,NA,"ENSG00000162148.11","protein_coding","PPP1R32","2","HGNC:28869","OTTHUMG00000168176.2",0.693646358265815,0.598368924398217,2.04350767281271,0.0414884058177567,0.500375552740062,-4.00788984278292
"ENSG00000214013.9","HAVANA","gene",NA,NA,"ENSG00000214013.9","protein_coding","GANC","1","HGNC:4139","OTTHUMG00000130487.8",0.423235929656427,3.76646088115664,2.04330934320758,0.0415080957370127,0.500375552740062,-4.29920692496255
"ENSG00000100243.21","HAVANA","gene",NA,NA,"ENSG00000100243.21","protein_coding","CYB5R3","2","HGNC:2873","OTTHUMG00000150745.7",0.549901687126614,7.44104580368843,2.04304363370215,0.0415344874857572,0.500375552740062,-4.43122158702574
"ENSG00000049449.10","HAVANA","gene",NA,NA,"ENSG00000049449.10","protein_coding","RCN1","1","HGNC:9934","OTTHUMG00000166227.4",-0.826898524845157,5.40807960203004,-2.04303482576147,0.0415353625834372,0.500375552740062,-4.34571352265877
"ENSG00000183248.12","HAVANA","gene",NA,NA,"ENSG00000183248.12","protein_coding","PRR36","2","HGNC:26172","OTTHUMG00000182504.8",-1.48502233843802,4.46167748342218,-2.04296420149222,0.0415423799013428,0.500375552740062,-4.16762309299854
"ENSG00000127054.21","HAVANA","gene",NA,NA,"ENSG00000127054.21","protein_coding","INTS11","1","HGNC:26052","OTTHUMG00000003330.13",0.435657659148826,6.18480024782649,2.04264205961934,0.0415744011000478,0.500375552740062,-4.44546820874275
"ENSG00000213904.9","HAVANA","gene",NA,NA,"ENSG00000213904.9","lncRNA","LIPE-AS1","2","HGNC:48589","OTTHUMG00000182815.4",0.803347254926393,-0.672725862400036,2.04247471566248,0.0415910435126037,0.500375552740062,-3.96825600927451
"ENSG00000166676.17","HAVANA","gene",NA,NA,"ENSG00000166676.17","protein_coding","TVP23A","2","HGNC:20398","OTTHUMG00000177389.6",0.778622132550642,-0.429992414148305,2.04226316560747,0.0416120903311372,0.500375552740062,-3.97326684334655
"ENSG00000108244.17","HAVANA","gene",NA,NA,"ENSG00000108244.17","protein_coding","KRT23","2","HGNC:6438","OTTHUMG00000133376.6",-3.28670174209876,3.77165441992666,-2.04194380648563,0.0416438800514442,0.500375552740062,-3.9813827096147
"ENSG00000117586.11","HAVANA","gene",NA,NA,"ENSG00000117586.11","protein_coding","TNFSF4","2","HGNC:11934","OTTHUMG00000034838.3",-0.994262530897452,2.74099793058363,-2.04180946445024,0.0416572589173875,0.500375552740062,-4.04200402377309
"ENSG00000188603.22","HAVANA","gene",NA,NA,"ENSG00000188603.22","protein_coding","CLN3","2","HGNC:2074","OTTHUMG00000097024.10",0.888648156716067,0.198636121427803,2.04166201619608,0.041671947206814,0.500375552740062,-4.00051762189945
"ENSG00000180447.7","HAVANA","gene",NA,NA,"ENSG00000180447.7","protein_coding","GAS1","2","HGNC:4165","OTTHUMG00000020141.2",-1.33132630147936,4.37884027058297,-2.04153945151376,0.041684160026343,0.500375552740062,-4.16133144929393
"ENSG00000139832.5","HAVANA","gene",NA,NA,"ENSG00000139832.5","protein_coding","RAB20","2","HGNC:18260","OTTHUMG00000017343.4",0.710736782039145,4.22495064136857,2.04077403092155,0.041760498258461,0.500960153165364,-4.37887566732583
"ENSG00000119185.13","HAVANA","gene",NA,NA,"ENSG00000119185.13","protein_coding","ITGB1BP1","1","HGNC:23927","OTTHUMG00000090414.8",-0.428383108789942,5.35450543524515,-2.03917145996296,0.0419207130032808,0.502240097659196,-4.38437916575889
"ENSG00000205356.10","HAVANA","gene",NA,NA,"ENSG00000205356.10","protein_coding","TECPR1","2","HGNC:22214","OTTHUMG00000154273.7",0.454710343233282,4.4065829110146,2.03890442069918,0.0419474605141389,0.502240097659196,-4.37627284603978
"ENSG00000188352.12","HAVANA","gene",NA,NA,"ENSG00000188352.12","protein_coding","FOCAD","1","HGNC:23377","OTTHUMG00000066930.4",-0.534740950998451,5.53223567564523,-2.03804013680377,0.0420341292862534,0.502240097659196,-4.39408036804269
"ENSG00000198768.11","HAVANA","gene",NA,NA,"ENSG00000198768.11","protein_coding","APCDD1L","2","HGNC:26892","OTTHUMG00000032845.5",-1.74232280716816,1.19332432516113,-2.0380070151392,0.0420374536858263,0.502240097659196,-3.96447774198543
"ENSG00000267248.3","HAVANA","gene",NA,NA,"ENSG00000267248.3","lncRNA","AC025048.2","2",NA,"OTTHUMG00000179985.16",-0.949974018151692,-1.03648019522126,-2.03762039304941,0.0420762751941176,0.502240097659196,-3.94469926783124
"ENSG00000235530.7","HAVANA","gene",NA,NA,"ENSG00000235530.7","lncRNA","AC087294.1","2",NA,"OTTHUMG00000130765.3",-0.851747104062974,-1.60781189894811,-2.03754659386281,0.042083688976799,0.502240097659196,-3.94213295479918
"ENSG00000122254.7","HAVANA","gene",NA,NA,"ENSG00000122254.7","protein_coding","HS3ST2","2","HGNC:5195","OTTHUMG00000094785.3",-1.38137114655322,0.334195203460508,-2.03752484370113,0.0420858741848694,0.502240097659196,-3.95745715054923
"ENSG00000165097.16","HAVANA","gene",NA,NA,"ENSG00000165097.16","protein_coding","KDM1B","2","HGNC:21577","OTTHUMG00000014316.8",-0.575232628004692,5.10285090883308,-2.03739126868688,0.0420992963896004,0.502240097659196,-4.35103955148695
"ENSG00000163354.15","HAVANA","gene",NA,NA,"ENSG00000163354.15","protein_coding","DCST2","2","HGNC:26562","OTTHUMG00000037371.9",0.882397765445305,0.601089707242592,2.03671144092259,0.0421676647711553,0.502240097659196,-4.03084975826737
"ENSG00000283633.1","HAVANA","gene",NA,NA,"ENSG00000283633.1","lncRNA","AP000547.3","2",NA,"OTTHUMG00000141300.11",-1.89968234499869,0.239638318452141,-2.03657115504818,0.0421817846492728,0.502240097659196,-3.95082302841569
"ENSG00000134046.12","HAVANA","gene",NA,NA,"ENSG00000134046.12","protein_coding","MBD2","1","HGNC:6917","OTTHUMG00000132705.5",-0.398049750025475,6.56451072102846,-2.03614730439364,0.042224469905933,0.502240097659196,-4.45249058241581
"ENSG00000127957.18","HAVANA","gene",NA,NA,"ENSG00000127957.18","transcribed_unprocessed_pseudogene","PMS2P3","2","HGNC:9128","OTTHUMG00000156049.46",0.501494318923711,1.06110835682286,2.03611319441737,0.0422279066545456,0.502240097659196,-4.03803758335741
"ENSG00000174996.12","HAVANA","gene",NA,NA,"ENSG00000174996.12","protein_coding","KLC2","2","HGNC:20716","OTTHUMG00000133757.5",0.545642373445713,5.02351725278391,2.03599916094756,0.0422393978128556,0.502240097659196,-4.43128638956895
"ENSG00000274818.1","HAVANA","gene",NA,NA,"ENSG00000274818.1","lncRNA","AC004825.2","2",NA,"OTTHUMG00000186911.2",0.794089229818838,-1.93497295683148,2.03560235593775,0.042279404551958,0.502240097659196,-3.95880848297197
"ENSG00000206228.4","HAVANA","gene",NA,NA,"ENSG00000206228.4","processed_pseudogene","HNRNPA1P4","1","HGNC:32234","OTTHUMG00000163344.1",-1.03798494755155,-0.0215886449968365,-2.03556849817376,0.0422828196528707,0.502240097659196,-3.96070519923745
"ENSG00000110090.13","HAVANA","gene",NA,NA,"ENSG00000110090.13","protein_coding","CPT1A","1","HGNC:2328","OTTHUMG00000167892.6",0.794451203477742,6.46823575632055,2.03516204500883,0.0423238352723831,0.502398060345262,-4.45867174979698
"ENSG00000253846.2","HAVANA","gene",NA,NA,"ENSG00000253846.2","protein_coding","PCDHGA10","2","HGNC:8697","OTTHUMG00000163688.2",-1.40168298096886,1.3642911393053,-2.03362983449044,0.0424787558131066,0.503907020856263,-3.98250519573676
"ENSG00000101997.13","HAVANA","gene",NA,NA,"ENSG00000101997.13","protein_coding","CCDC22","2","HGNC:28909","OTTHUMG00000024141.3",0.405529250670499,4.58405735137362,2.03195484762917,0.0426486623445947,0.505591663608976,-4.40179069692227
"ENSG00000285938.1","HAVANA","gene",NA,NA,"ENSG00000285938.1","protein_coding","AC072022.2","2",NA,"OTTHUMG00000156440.4",1.11510828994618,-1.53245702737475,2.03162176388929,0.0426825181392182,0.505662303131679,-3.97781894306251
"ENSG00000213185.7","HAVANA","gene",NA,NA,"ENSG00000213185.7","protein_coding","FAM24B","2","HGNC:23475","OTTHUMG00000019194.2",-1.04291200998787,-0.156130184598977,-2.03034324195339,0.0428126832662465,0.506744085715268,-3.96808503402339
"ENSG00000279369.1","HAVANA","gene",NA,NA,"ENSG00000279369.1","TEC","AC046185.3","2",NA,"OTTHUMG00000176077.1",-0.961954109263817,0.49682737142872,-2.03017591077792,0.042829743976376,0.506744085715268,-3.98024188942049
