"","Gene","gene_id","gene_type","logFC.x","P.Value.x","adj.P.Val.x","chr","Name","Relation_to_Island","Gene_Group","logFC.y","P.Value.y","adj.P.Val.y","Gene_expression","DNA_Methylation"
"2162","THRA","ENSG00000126351.13","protein_coding",0.751289682475674,0.0280283137440539,0.429814902643589,"chr17","cg10858898","N_Shelf","Body",-0.402401279234826,0.0179705582006864,0.316052192690239,"Up","Hypo"
"2163","THRA","ENSG00000126351.13","protein_coding",0.751289682475674,0.0280283137440539,0.429814902643589,"chr17","cg23526824","N_Shelf","Body",-0.997485592937502,0.00126006506756408,0.0776164951412162,"Up","Hypo"
"2164","THRA","ENSG00000126351.13","protein_coding",0.751289682475674,0.0280283137440539,0.429814902643589,"chr17","cg23665668","N_Shelf","Body",-0.725907705812454,0.00242718237687089,0.11277197056721,"Up","Hypo"
"2165","THSD1","ENSG00000136114.17","protein_coding",-0.772430085479944,0.0233638555807382,0.39989919382102,"chr13","cg23498925","OpenSea","Body",-0.786701766710163,0.0248107064266768,0.366018168715362,"Down","Hypo"
"2166","THSD1","ENSG00000136114.17","protein_coding",-0.772430085479944,0.0233638555807382,0.39989919382102,"chr13","cg04549287","OpenSea","Body",-0.743300602793233,0.00046482521335774,0.044090496175593,"Down","Hypo"
"2167","THY1","ENSG00000154096.14","protein_coding",-1.12935361364331,0.0063402382997446,0.233583657360103,"chr11","cg12508624","Island","5'UTR",-1.78242995123387,0.0112673683374572,0.252478666446359,"Down","Hypo"
"2168","THY1","ENSG00000154096.14","protein_coding",-1.12935361364331,0.0063402382997446,0.233583657360103,"chr11","cg13524082","S_Shore","TSS200",-1.59071476498211,0.0142147425412454,0.282534834170298,"Down","Hypo"
"2169","THY1","ENSG00000154096.14","protein_coding",-1.12935361364331,0.0063402382997446,0.233583657360103,"chr11","cg15449664","S_Shore","TSS200",-1.33359488451437,0.0385759286345573,0.443634429814668,"Down","Hypo"
"2170","THY1","ENSG00000154096.14","protein_coding",-1.12935361364331,0.0063402382997446,0.233583657360103,"chr11","cg16566400","Island","1stExon",-2.92671640029088,0.0263674209882558,0.375542569898806,"Down","Hypo"
"2171","THY1","ENSG00000154096.14","protein_coding",-1.12935361364331,0.0063402382997446,0.233583657360103,"chr11","cg00156427","S_Shore","TSS200",-1.92347055611275,0.000243014288082961,0.0298613254073635,"Down","Hypo"
"2172","THY1","ENSG00000154096.14","protein_coding",-1.12935361364331,0.0063402382997446,0.233583657360103,"chr11","cg17236709","Island","1stExon",-2.57930989530978,0.0273833797824971,0.38184020940393,"Down","Hypo"
"2173","TIMM10","ENSG00000134809.9","protein_coding",-0.625965723715471,0.0447827267974368,0.513549365990812,"chr11","cg08048699","OpenSea","Body",-1.05010434417941,0.00294748292321337,0.124775910139531,"Down","Hypo"
"2174","TJP3","ENSG00000105289.15","protein_coding",-1.092425069576,0.0386850637419947,0.489092504341781,"chr19","cg13701117","N_Shore","Body",-0.681331175566689,0.0110922599696027,0.250797875952477,"Down","Hypo"
"2175","TJP3","ENSG00000105289.15","protein_coding",-1.092425069576,0.0386850637419947,0.489092504341781,"chr19","cg13569431","Island","Body",1.70176868450132,0.0167785252477398,0.306700336212605,"Down","Hyper"
"2176","TLL2","ENSG00000095587.9","protein_coding",-2.12429569538137,0.000503747905875236,0.0577907249486995,"chr10","cg04864592","N_Shelf","Body",-1.71452802909954,0.0026177911669398,0.117107709073006,"Down","Hypo"
"2177","TLL2","ENSG00000095587.9","protein_coding",-2.12429569538137,0.000503747905875236,0.0577907249486995,"chr10","cg03887584","OpenSea","Body",-1.58503695588229,0.0244303455098954,0.36346050909924,"Down","Hypo"
"2178","TLL2","ENSG00000095587.9","protein_coding",-2.12429569538137,0.000503747905875236,0.0577907249486995,"chr10","cg11175977","OpenSea","Body",-1.07737152011393,0.0139498129296858,0.279869632388466,"Down","Hypo"
"2179","TLL2","ENSG00000095587.9","protein_coding",-2.12429569538137,0.000503747905875236,0.0577907249486995,"chr10","cg03374643","Island","Body",-2.04601890267465,0.00535657886414316,0.172571869415529,"Down","Hypo"
"2180","TLL2","ENSG00000095587.9","protein_coding",-2.12429569538137,0.000503747905875236,0.0577907249486995,"chr10","cg21361087","N_Shore","Body",-0.997119787652455,0.0433885164791757,0.465396274517349,"Down","Hypo"
"2181","TLL2","ENSG00000095587.9","protein_coding",-2.12429569538137,0.000503747905875236,0.0577907249486995,"chr10","cg02068232","OpenSea","Body",-1.21841768022354,0.0470282963494873,0.480247482407578,"Down","Hypo"
"2182","TLL2","ENSG00000095587.9","protein_coding",-2.12429569538137,0.000503747905875236,0.0577907249486995,"chr10","cg04801704","S_Shore","Body",-1.08194506336294,0.000620759070408849,0.0519482375024329,"Down","Hypo"
"2183","TMEM158","ENSG00000249992.2","protein_coding",-2.62057644581972,0.00350391083858436,0.172291234432396,"chr3","cg23732560","Island","TSS200",0.398952397415305,0.0454121023907077,0.474270914344651,"Down","Hyper"
"2184","TMEM229B","ENSG00000198133.8","protein_coding",1.15072458804563,0.00896532283854928,0.270419638601927,"chr14","cg25006823","S_Shore","TSS1500",0.851561963007983,0.0177937144718567,0.31504402220831,"Up","Hyper"
"2185","TMEM229B","ENSG00000198133.8","protein_coding",1.15072458804563,0.00896532283854928,0.270419638601927,"chr14","cg20454158","S_Shore","TSS1500",0.940596506249693,0.0177942840119315,0.31504402220831,"Up","Hyper"
"2186","TMPRSS13","ENSG00000137747.16","protein_coding",-1.81696070773245,0.0139120542862462,0.321810739218598,"chr11","cg03727481","OpenSea","Body",-1.02198204974863,0.0290167026795077,0.391942461327798,"Down","Hypo"
"2187","TMPRSS13","ENSG00000137747.16","protein_coding",-1.81696070773245,0.0139120542862462,0.321810739218598,"chr11","cg03476529","OpenSea","Body",-1.09505532730185,0.000378797841625814,0.0392021329915297,"Down","Hypo"
"2188","TMPRSS13","ENSG00000137747.16","protein_coding",-1.81696070773245,0.0139120542862462,0.321810739218598,"chr11","cg15983698","OpenSea","3'UTR",-1.04208504944511,0.00821541830926916,0.215219500662547,"Down","Hypo"
"2189","TNFAIP6","ENSG00000123610.5","protein_coding",-2.31041623649756,7.02678733838138e-05,0.0151628032494644,"chr2","cg01189638","OpenSea","TSS1500",-1.36767004004723,0.0234757288039468,0.356684932035102,"Down","Hypo"
"2190","TNFAIP6","ENSG00000123610.5","protein_coding",-2.31041623649756,7.02678733838138e-05,0.0151628032494644,"chr2","cg01942558","OpenSea","TSS200",-1.87594744660067,0.000117039951400683,0.018740122028141,"Down","Hypo"
"2191","TNFAIP6","ENSG00000123610.5","protein_coding",-2.31041623649756,7.02678733838138e-05,0.0151628032494644,"chr2","cg09727050","OpenSea","5'UTR",-1.73712699347532,0.00185353440738349,0.0968522860513175,"Down","Hypo"
"2192","TNFAIP6","ENSG00000123610.5","protein_coding",-2.31041623649756,7.02678733838138e-05,0.0151628032494644,"chr2","cg01035238","OpenSea","TSS1500",-1.66172802658775,5.46225337223359e-05,0.0115806668275913,"Down","Hypo"
"2193","TNFRSF21","ENSG00000146072.6","protein_coding",-1.38059158896923,0.0152760817254139,0.334926381542352,"chr6","cg21286010","OpenSea","Body",-1.93943139799257,0.0052236594173872,0.170084457516221,"Down","Hypo"
"2194","TNFRSF21","ENSG00000146072.6","protein_coding",-1.38059158896923,0.0152760817254139,0.334926381542352,"chr6","cg16756949","OpenSea","Body",-1.62059211802478,0.000124162929033919,0.0194756600334437,"Down","Hypo"
"2195","TNFRSF21","ENSG00000146072.6","protein_coding",-1.38059158896923,0.0152760817254139,0.334926381542352,"chr6","cg18015809","OpenSea","Body",-1.04173796690446,0.0140433294573195,0.280740453790099,"Down","Hypo"
"2196","TNFRSF21","ENSG00000146072.6","protein_coding",-1.38059158896923,0.0152760817254139,0.334926381542352,"chr6","cg16901727","OpenSea","Body",-2.02046015417276,0.0020229883565395,0.101441560657944,"Down","Hypo"
"2197","TNFRSF21","ENSG00000146072.6","protein_coding",-1.38059158896923,0.0152760817254139,0.334926381542352,"chr6","cg21552001","OpenSea","Body",-1.46750605364049,0.0255089455513271,0.370016334079607,"Down","Hypo"
"2198","TNFRSF21","ENSG00000146072.6","protein_coding",-1.38059158896923,0.0152760817254139,0.334926381542352,"chr6","cg22774605","OpenSea","Body",-1.16301781981809,0.0400392919331106,0.450342130461272,"Down","Hypo"
"2199","TNFSF4","ENSG00000117586.11","protein_coding",-0.994262530897452,0.0416572589173875,0.500375552740062,"chr1","cg24633390","OpenSea","Body",-1.09713512392285,0.0235420858195869,0.357224453127609,"Down","Hypo"
"2200","TNN","ENSG00000120332.16","protein_coding",-3.6573381915488,0.000145482068752877,0.0251143616972823,"chr1","cg05161938","OpenSea","TSS200",-1.55780764342583,0.00250584712994584,0.114597172804603,"Down","Hypo"
"2201","TNN","ENSG00000120332.16","protein_coding",-3.6573381915488,0.000145482068752877,0.0251143616972823,"chr1","cg11741115","OpenSea","TSS1500",-1.24336763240404,0.0397060686871298,0.448803797753742,"Down","Hypo"
"2202","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg11606877","OpenSea","5'UTR",-1.8050829083801,0.00856212973288845,0.219647307611066,"Up","Hypo"
"2203","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg06892049","S_Shore","Body",-1.11710025750219,0.0127906018284209,0.268986300384178,"Up","Hypo"
"2204","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg21337909","N_Shore","Body",1.18751607750462,0.0126852769006374,0.268015251925033,"Up","Hyper"
"2205","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg02740950","Island","Body",-1.55869242260281,0.00786700128718722,0.210868327329223,"Up","Hypo"
"2206","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg18460422","Island","Body",1.33101106760189,0.032659391322961,0.413267429078304,"Up","Hyper"
"2207","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg15717844","OpenSea","Body",0.932382661693311,0.0393545251610357,0.44727173687959,"Up","Hyper"
"2208","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg03130418","N_Shore","Body",1.49123308970914,0.0320707496730174,0.409780203142966,"Up","Hyper"
"2209","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg04757901","N_Shelf","Body",-1.08562800462585,0.0435349520928882,0.465951238107118,"Up","Hypo"
"2210","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg14200543","OpenSea","Body",-0.716701908159838,0.0473110554220544,0.481392464987501,"Up","Hypo"
"2211","TNXB","ENSG00000168477.19","protein_coding",1.404524940989,0.00594539937245433,0.22735508233145,"chr6","cg04286337","N_Shore","Body",0.904998982283001,0.0239234375733075,0.359776104669236,"Up","Hyper"
"2212","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg11648404","OpenSea","Body",-1.88302717064806,1.86109883501417e-08,3.65502397406514e-05,"Up","Hypo"
"2213","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg02584610","OpenSea","3'UTR",-2.00334290564486,0.017220953870294,0.31012697984341,"Up","Hypo"
"2214","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg03472453","N_Shelf","Body",-0.806114421946411,0.000720313587035565,0.0567311142840009,"Up","Hypo"
"2215","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg16006626","Island","Body",-0.78793985390288,0.00105467435395398,0.0701781610738371,"Up","Hypo"
"2216","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg20256574","S_Shore","Body",-0.648486943450526,0.0291563453049066,0.392599759499107,"Up","Hypo"
"2217","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg21186438","S_Shore","Body",-1.12760493908372,0.0003257614115055,0.0357749520284726,"Up","Hypo"
"2218","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg11927738","S_Shore","Body",-0.669237698940821,0.0115554904750047,0.255474473682678,"Up","Hypo"
"2219","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg24868307","S_Shelf","Body",-0.874502737262638,0.00353264445529957,0.137981033046562,"Up","Hypo"
"2220","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg16998906","S_Shelf","Body",-1.1357199641795,0.000132591759948209,0.020323014657475,"Up","Hypo"
"2221","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg06837675","N_Shelf","Body",-1.05321461124965,0.00593678538009165,0.181960277505286,"Up","Hypo"
"2222","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg18503234","N_Shelf","Body",-0.835374399354532,0.0274758671389355,0.382226593795187,"Up","Hypo"
"2223","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg10256045","S_Shelf","Body",-0.571286283850467,0.025890497388313,0.372334444883624,"Up","Hypo"
"2224","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg06624991","S_Shore","Body",-0.745800532285191,0.00139551102170485,0.0824220322541499,"Up","Hypo"
"2225","TPCN2","ENSG00000162341.18","protein_coding",0.644552825864843,0.0187885340260307,0.367731857762096,"chr11","cg12152352","OpenSea","3'UTR",-1.55264117912832,0.0272109175145132,0.380749583995871,"Up","Hypo"
"2226","TPK1","ENSG00000196511.14","protein_coding",0.641864321321918,0.0373126002706169,0.484920084799337,"chr7","cg01173941","OpenSea","Body",-1.50956658856021,0.0234888121564429,0.356762147879597,"Up","Hypo"
"2227","TRAF7","ENSG00000131653.13","protein_coding",0.566873743318593,0.0112670785183589,0.291865167099515,"chr16","cg04059367","N_Shelf","Body",-0.611346605835468,0.00710641060252242,0.199749943060613,"Up","Hypo"
"2228","TRAF7","ENSG00000131653.13","protein_coding",0.566873743318593,0.0112670785183589,0.291865167099515,"chr16","cg08907257","N_Shelf","Body",-0.592089596081544,0.00257216884447671,0.116206658349702,"Up","Hypo"
"2229","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg07878171","Island","Body",-1.47927697188515,0.00106274082370138,0.070477512903236,"Up","Hypo"
"2230","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg23681110","OpenSea","Body",-0.797617973183481,0.0114113915108836,0.253932672342311,"Up","Hypo"
"2231","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg13911501","OpenSea","Body",-0.987610921456027,0.00670513581982697,0.193650873073689,"Up","Hypo"
"2232","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg18193916","OpenSea","Body",-0.569957216511267,0.0273296769425546,0.38152937929266,"Up","Hypo"
"2233","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg12865888","OpenSea","Body",-1.60591788367279,0.00614082679437775,0.1851554660354,"Up","Hypo"
"2234","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg25229048","OpenSea","Body",-1.47455548865775,0.00471313226306933,0.161203939479744,"Up","Hypo"
"2235","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg21279756","OpenSea","Body",-0.920278263023361,0.000658508816859251,0.0539499197814129,"Up","Hypo"
"2236","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg03918756","OpenSea","Body",-1.91507492517714,0.0223609138146142,0.348545879068659,"Up","Hypo"
"2237","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg25987871","OpenSea","Body",-1.32006631917838,0.0267339356329044,0.377862126924539,"Up","Hypo"
"2238","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg10629806","OpenSea","Body",-0.823819164371161,0.00742556525117819,0.204524707152018,"Up","Hypo"
"2239","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg25389145","OpenSea","Body",-0.763348941764162,0.000558943008711811,0.0488570309030895,"Up","Hypo"
"2240","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg23401796","OpenSea","Body",-2.59532385929202,0.0388859342695237,0.44521362734701,"Up","Hypo"
"2241","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg04891328","OpenSea","Body",-1.07691242130609,0.0125137014194017,0.26609582221711,"Up","Hypo"
"2242","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg06900571","OpenSea","Body",-2.08265894394923,0.0122549297445007,0.263284980145438,"Up","Hypo"
"2243","TRAPPC9","ENSG00000167632.18","protein_coding",0.592093069951647,0.0261556616389009,0.417865995031459,"chr8","cg08626916","S_Shore","Body",-1.50274252688751,0.0116660642658532,0.256769631031127,"Up","Hypo"
